study_number,original_chop_id,standardized_chop_id,block,setting,sex,sireline,days_aging,days_display,ph,ventral_color,ventral_marbling,ventral_firmness,minolta_ventral_l,minolta_ventral_a,minolta_ventral_b,chop_color,chop_marbling,chop_firmness,minolta_chop_l,minolta_chop_a,minolta_chop_b,moisture_percent,fat_percent,source_file,import_date
2304,160.0,2304B00C0160D00,,Commercial,,,,,5.65,3.5,2.5,2.0,46.14,6.44,3.38,3.0,3.5,3.0,49.71,5.84,3.51,73.72421472899599,3.2211022901110775,UI 23-04 Standardized Master File.xlsx,2025-11-30T13:13:39.982223
2304,16.0,2304B00C0016D00,,Commercial,,,,,5.75,4.0,4.0,3.0,49.84,6.35,4.6,3.0,4.0,3.0,53.38,7.18,6.17,73.28464856258316,5.274914259911642,UI 23-04 Standardized Master File.xlsx,2025-11-30T13:13:39.982223
2304,110.0,2304B00C0110D00,,Commercial,,,,,5.6,3.5,2.0,4.0,48.28,4.92,3.95,2.5,2.0,3.0,52.94,4.18,4.36,73.70520495043486,1.4621427431545493,UI 23-04 Standardized Master File.xlsx,2025-11-30T13:13:39.982223
2304,4.0,2304B00C0004D00,,Commercial,,,,,5.62,2.5,3.0,2.0,56.41,5.4,5.44,2.5,3.0,3.0,55.69,5.9,5.19,72.69111289761855,5.236695131852583,UI 23-04 Standardized Master File.xlsx,2025-11-30T13:13:39.982223
2304,191.0,2304B00C0191D00,,Commercial,,,,,,,,,,,,,,,,,,,,UI 23-04 Standardized Master File.xlsx,2025-11-30T13:13:39.982223
2304,192.0,2304B00C0192D00,,Commercial,,,,,,,,,,,,,,,,,,,,UI 23-04 Standardized Master File.xlsx,2025-11-30T13:13:39.982223
2304,193.0,2304B00C0193D00,,Commercial,,,,,,,,,,,,,,,,,,,,UI 23-04 Standardized Master File.xlsx,2025-11-30T13:13:39.982223
2304,194.0,2304B00C0194D00,,Commercial,,,,,,,,,,,,,,,,,,,,UI 23-04 Standardized Master File.xlsx,2025-11-30T13:13:39.982223
2304,195.0,2304B00C0195D00,,Commercial,,,,,,,,,,,,,,,,,,,,UI 23-04 Standardized Master File.xlsx,2025-11-30T13:13:39.982223
2304,196.0,2304B00C0196D00,,Commercial,,,,,,,,,,,,,,,,,,,,UI 23-04 Standardized Master File.xlsx,2025-11-30T13:13:39.982223
2304,197.0,2304B00C0197D00,,Commercial,,,,,,,,,,,,,,,,,,,,UI 23-04 Standardized Master File.xlsx,2025-11-30T13:13:39.982223
2307,,2307B03C0360D01,3.0,,,,,1.0,6.22,6.0,6.0,2.0,40.27,9.65,3.99,5.5,5.5,3.0,41.29,8.37,3.09,,,UI 23-07 Standardized Master File.xlsx,2025-11-30T13:13:40.041623
2307,,2307B03C3108D01,3.0,,,,,1.0,5.62,3.5,4.5,4.0,51.73,6.81,5.86,4.5,5.0,3.0,48.74,6.87,4.01,,,UI 23-07 Standardized Master File.xlsx,2025-11-30T13:13:40.041623
2307,,2307B01C1133D01,1.0,,,,,1.0,5.69,4.0,4.0,4.0,46.11,8.29,4.58,4.0,5.0,3.0,51.62,7.6,5.41,,,UI 23-07 Standardized Master File.xlsx,2025-11-30T13:13:40.041623
2307,,2307B02C0255D01,2.0,,,,,1.0,5.62,4.0,2.5,3.0,49.02,7.44,4.71,4.0,5.0,3.0,53.1,9.4,7.33,,,UI 23-07 Standardized Master File.xlsx,2025-11-30T13:13:40.041623
2307,,2307B02C2110D01,2.0,,,,,1.0,5.74,3.5,4.0,3.0,48.71,4.79,3.5,4.0,5.0,3.0,49.79,6.71,4.76,,,UI 23-07 Standardized Master File.xlsx,2025-11-30T13:13:40.041623
2307,,2307B03C3123D01,3.0,,,,,1.0,5.55,4.5,4.0,3.0,45.19,8.55,3.9,4.0,5.0,3.0,49.37,10.12,7.04,,,UI 23-07 Standardized Master File.xlsx,2025-11-30T13:13:40.041623
2307,,2307B03C3136D01,3.0,,,,,1.0,5.76,3.5,5.0,2.0,48.63,6.91,4.54,3.5,5.0,3.0,53.59,7.26,6.24,,,UI 23-07 Standardized Master File.xlsx,2025-11-30T13:13:40.041623
2307,,2307B01C1109D01,1.0,,,,,1.0,5.59,3.0,3.5,4.0,49.29,6.4,4.2,3.0,5.0,4.0,54.56,7.19,6.15,,,UI 23-07 Standardized Master File.xlsx,2025-11-30T13:13:40.041623
2307,,2307B02C2160D01,2.0,,,,,1.0,5.53,2.5,2.5,3.0,52.34,7.58,5.21,3.0,5.0,3.0,53.91,8.26,7.85,,,UI 23-07 Standardized Master File.xlsx,2025-11-30T13:13:40.041623
2307,,2307B03C0370D01,3.0,,,,,1.0,5.54,2.5,4.0,3.0,54.13,7.76,6.87,3.0,5.0,4.0,53.03,8.94,7.22,,,UI 23-07 Standardized Master File.xlsx,2025-11-30T13:13:40.041623
2307,,2307B02C0287D01,2.0,,,,,1.0,5.59,4.5,2.0,3.0,47.39,9.5,6.12,5.0,4.5,3.0,45.41,7.96,4.42,,,UI 23-07 Standardized Master File.xlsx,2025-11-30T13:13:40.041623
2307,,2307B02C2115D01,2.0,,,,,1.0,5.63,3.5,4.0,3.0,47.05,7.59,5.01,5.0,4.5,3.0,49.55,7.67,5.85,,,UI 23-07 Standardized Master File.xlsx,2025-11-30T13:13:40.041623
2307,,2307B02C0267D01,2.0,,,,,1.0,5.58,3.5,4.5,3.0,50.85,6.3,4.76,4.5,4.5,3.0,54.27,7.66,7.06,,,UI 23-07 Standardized Master File.xlsx,2025-11-30T13:13:40.041623
2307,,2307B02C2133D01,2.0,,,,,1.0,5.63,3.5,4.0,3.0,52.65,7.11,6.62,4.5,4.5,4.0,49.23,8.37,6.43,,,UI 23-07 Standardized Master File.xlsx,2025-11-30T13:13:40.041623
2307,,2307B02C2144D01,2.0,,,,,1.0,5.68,3.5,3.0,3.0,47.36,8.18,5.06,4.5,4.5,4.0,52.08,5.42,4.12,,,UI 23-07 Standardized Master File.xlsx,2025-11-30T13:13:40.041623
2307,,2307B03C0335D01,3.0,,,,,1.0,5.62,5.0,5.5,4.0,46.56,8.06,4.27,4.5,4.5,4.0,49.59,9.05,6.11,,,UI 23-07 Standardized Master File.xlsx,2025-11-30T13:13:40.041623
2307,,2307B02C0226D01,2.0,,,,,1.0,5.61,3.5,3.0,4.0,49.2,6.29,3.83,3.5,4.5,4.0,52.12,6.21,4.95,,,UI 23-07 Standardized Master File.xlsx,2025-11-30T13:13:40.041623
2307,,2307B03C0032D01,3.0,,,,,1.0,5.54,4.5,3.5,3.0,48.09,7.65,4.51,3.5,4.5,3.0,50.08,8.66,5.91,,,UI 23-07 Standardized Master File.xlsx,2025-11-30T13:13:40.041623
2307,,2307B03C0369D01,3.0,,,,,1.0,5.63,3.5,4.5,3.0,51.53,6.78,5.38,3.5,4.5,4.0,48.95,7.12,4.82,,,UI 23-07 Standardized Master File.xlsx,2025-11-30T13:13:40.041623
2307,,2307B03C3125D01,3.0,,,,,1.0,5.6,3.5,3.5,2.0,47.47,8.38,5.67,3.5,4.5,3.0,55.75,6.83,6.57,,,UI 23-07 Standardized Master File.xlsx,2025-11-30T13:13:40.041623
2307,,2307B02C0266D01,2.0,,,,,1.0,5.61,4.0,4.0,4.0,47.78,7.04,4.62,3.0,4.5,3.0,54.33,4.93,4.92,,,UI 23-07 Standardized Master File.xlsx,2025-11-30T13:13:40.041623
2307,,2307B02C0278D01,2.0,,,,,1.0,5.66,4.5,2.5,3.0,47.14,8.13,5.14,3.0,4.5,5.0,51.93,7.3,5.53,,,UI 23-07 Standardized Master File.xlsx,2025-11-30T13:13:40.041623
2307,,2307B02C2132D01,2.0,,,,,1.0,5.6,3.5,4.5,2.0,51.44,7.76,6.32,3.0,4.5,3.0,52.59,5.3,4.3,,,UI 23-07 Standardized Master File.xlsx,2025-11-30T13:13:40.041623
2307,,2307B02C2147D01,2.0,,,,,1.0,5.7,5.0,2.5,3.0,44.48,9.05,5.74,3.0,4.5,4.0,54.02,6.17,5.57,,,UI 23-07 Standardized Master File.xlsx,2025-11-30T13:13:40.041623
2307,,2307B03C3112D01,3.0,,,,,1.0,5.6,3.0,4.0,2.0,50.94,6.88,4.93,3.0,4.5,3.0,51.67,8.26,6.12,,,UI 23-07 Standardized Master File.xlsx,2025-11-30T13:13:40.041623
2307,,2307B03C3121D01,3.0,,,,,1.0,5.63,4.0,4.0,3.0,51.64,7.04,4.96,3.0,4.5,3.0,48.68,8.04,4.46,,,UI 23-07 Standardized Master File.xlsx,2025-11-30T13:13:40.041623
2307,,2307B03C0384D01,3.0,,,,,1.0,5.77,5.5,4.0,3.0,44.92,9.34,4.55,6.0,4.0,3.0,44.31,7.57,2.55,,,UI 23-07 Standardized Master File.xlsx,2025-11-30T13:13:40.041623
2307,,2307B03C0374D01,3.0,,,,,1.0,5.79,5.0,4.0,3.0,43.33,6.81,3.12,5.0,4.0,3.0,47.88,5.32,3.36,,,UI 23-07 Standardized Master File.xlsx,2025-11-30T13:13:40.041623
2307,,2307B03C3127D01,3.0,,,,,1.0,5.64,4.5,3.0,3.0,41.54,6.36,2.02,5.0,4.0,4.0,45.13,5.79,3.04,,,UI 23-07 Standardized Master File.xlsx,2025-11-30T13:13:40.041623
2307,,2307B01C1151D01,1.0,,,,,1.0,5.56,4.0,2.5,3.0,45.35,6.04,3.12,4.5,4.0,3.0,48.33,6.85,4.13,,,UI 23-07 Standardized Master File.xlsx,2025-11-30T13:13:40.041623
2307,,2307B02C0223D01,2.0,,,,,1.0,5.68,3.5,3.5,4.0,47.42,7.13,4.01,4.5,4.0,3.0,48.11,6.51,4.59,,,UI 23-07 Standardized Master File.xlsx,2025-11-30T13:13:40.041623
2307,,2307B01C0167D01,1.0,,,,,1.0,5.55,3.0,3.0,3.0,52.91,8.58,7.22,4.0,4.0,3.0,52.45,7.09,5.34,,,UI 23-07 Standardized Master File.xlsx,2025-11-30T13:13:40.041623
2307,,2307B02C0243D01,2.0,,,,,1.0,5.71,4.5,3.0,4.0,45.15,6.61,2.32,4.0,4.0,4.0,50.25,9.67,6.37,,,UI 23-07 Standardized Master File.xlsx,2025-11-30T13:13:40.041623
2307,,2307B02C0290D01,2.0,,,,,1.0,5.56,3.5,3.0,3.0,49.52,8.9,6.56,4.0,4.0,3.0,47.2,6.59,3.33,,,UI 23-07 Standardized Master File.xlsx,2025-11-30T13:13:40.041623
2307,,2307B03C0311D01,3.0,,,,,1.0,5.51,3.0,3.5,3.0,52.47,8.89,6.69,4.0,4.0,4.0,53.23,8.25,5.85,,,UI 23-07 Standardized Master File.xlsx,2025-11-30T13:13:40.041623
2307,,2307B03C0318D01,3.0,,,,,1.0,5.51,4.5,5.0,4.0,47.94,9.98,6.86,4.0,4.0,3.0,48.55,11.06,6.56,,,UI 23-07 Standardized Master File.xlsx,2025-11-30T13:13:40.041623
2307,,2307B03C0365D01,3.0,,,,,1.0,5.57,3.0,4.0,3.0,50.48,10.54,6.99,4.0,4.0,3.0,51.69,6.54,4.53,,,UI 23-07 Standardized Master File.xlsx,2025-11-30T13:13:40.041623
2307,,2307B01C0013D01,1.0,,,,,1.0,5.58,4.0,3.5,4.0,43.54,6.3,2.46,3.5,4.0,3.0,45.67,6.56,3.9,,,UI 23-07 Standardized Master File.xlsx,2025-11-30T13:13:40.041623
2307,,2307B01C0138D01,1.0,,,,,1.0,5.58,3.5,3.5,3.0,47.43,8.93,5.83,3.5,4.0,3.0,51.41,8.35,6.3,,,UI 23-07 Standardized Master File.xlsx,2025-11-30T13:13:40.041623
2307,,2307B01C1108D01,1.0,,,,,1.0,5.74,3.5,4.0,4.0,46.91,6.37,3.92,3.5,4.0,3.0,48.2,7.0,4.31,,,UI 23-07 Standardized Master File.xlsx,2025-11-30T13:13:40.041623
2307,,2307B01C1152D01,1.0,,,,,1.0,5.76,3.5,3.5,4.0,50.74,6.49,4.44,3.5,4.0,4.0,50.91,5.96,4.73,,,UI 23-07 Standardized Master File.xlsx,2025-11-30T13:13:40.041623
2307,,2307B02C0257D01,2.0,,,,,1.0,5.65,3.5,5.0,4.0,50.07,7.42,5.52,3.5,4.0,4.0,49.03,5.65,3.45,,,UI 23-07 Standardized Master File.xlsx,2025-11-30T13:13:40.041623
2307,,2307B02C2104D01,2.0,,,,,1.0,5.57,3.5,3.0,4.0,50.26,7.83,5.14,3.5,4.0,4.0,51.66,6.33,4.87,,,UI 23-07 Standardized Master File.xlsx,2025-11-30T13:13:40.041623
2307,,2307B03C0037D01,3.0,,,,,1.0,5.5,3.0,3.5,3.0,52.87,9.23,7.59,3.5,4.0,4.0,54.62,8.0,5.76,,,UI 23-07 Standardized Master File.xlsx,2025-11-30T13:13:40.041623
2307,,2307B03C3114D01,3.0,,,,,1.0,5.62,4.0,4.0,3.0,47.74,7.5,4.57,3.5,4.0,3.0,52.09,6.6,5.14,,,UI 23-07 Standardized Master File.xlsx,2025-11-30T13:13:40.041623
2307,,2307B03C3126D01,3.0,,,,,1.0,5.56,3.0,4.5,3.0,52.67,8.76,6.43,3.5,4.0,4.0,51.25,7.79,4.93,,,UI 23-07 Standardized Master File.xlsx,2025-11-30T13:13:40.041623
2307,,2307B02C0227D01,2.0,,,,,1.0,5.56,3.0,3.0,3.0,51.31,7.42,5.34,3.0,4.0,3.0,51.7,5.66,4.34,,,UI 23-07 Standardized Master File.xlsx,2025-11-30T13:13:40.041623
2307,,2307B02C0274D01,2.0,,,,,1.0,5.54,3.5,4.0,3.0,51.74,7.12,6.59,3.0,4.0,3.0,52.64,6.21,5.04,,,UI 23-07 Standardized Master File.xlsx,2025-11-30T13:13:40.041623
2307,,2307B03C0033D01,3.0,,,,,1.0,5.48,2.5,3.5,4.0,51.38,6.97,4.88,3.0,4.0,3.0,56.98,6.03,6.36,,,UI 23-07 Standardized Master File.xlsx,2025-11-30T13:13:40.041623
2307,,2307B03C0312D01,3.0,,,,,1.0,5.57,3.0,3.0,3.0,52.74,8.16,6.19,3.0,4.0,3.0,51.47,7.79,4.94,,,UI 23-07 Standardized Master File.xlsx,2025-11-30T13:13:40.041623
2307,,2307B03C0325D01,3.0,,,,,1.0,5.56,4.0,4.0,3.0,47.11,8.98,5.47,3.0,4.0,3.0,52.01,7.18,4.99,,,UI 23-07 Standardized Master File.xlsx,2025-11-30T13:13:40.041623
2307,,2307B03C0329D01,3.0,,,,,1.0,5.54,3.5,3.5,3.0,51.17,7.29,5.46,3.0,4.0,3.0,55.2,6.32,5.56,,,UI 23-07 Standardized Master File.xlsx,2025-11-30T13:13:40.041623
2307,,2307B03C0331D01,3.0,,,,,1.0,5.53,3.0,3.5,3.0,53.97,6.08,5.94,3.0,4.0,3.0,53.34,6.54,4.71,,,UI 23-07 Standardized Master File.xlsx,2025-11-30T13:13:40.041623
2307,,2307B03C0362D01,3.0,,,,,1.0,5.56,3.0,3.5,3.0,50.72,8.74,6.15,3.0,4.0,3.0,52.35,6.88,5.27,,,UI 23-07 Standardized Master File.xlsx,2025-11-30T13:13:40.041623
2307,,2307B03C0368D01,3.0,,,,,1.0,5.61,3.5,4.0,2.0,50.83,7.0,5.68,3.0,4.0,4.0,51.27,6.33,4.77,,,UI 23-07 Standardized Master File.xlsx,2025-11-30T13:13:40.041623
2307,,2307B03C3129D01,3.0,,,,,1.0,5.57,2.5,3.5,3.0,52.02,5.8,3.77,3.0,4.0,3.0,53.59,5.26,4.24,,,UI 23-07 Standardized Master File.xlsx,2025-11-30T13:13:40.041623
2307,,2307B03C3149D01,3.0,,,,,1.0,5.52,3.0,4.0,3.0,51.32,10.51,7.94,3.0,4.0,3.0,53.88,6.59,6.32,,,UI 23-07 Standardized Master File.xlsx,2025-11-30T13:13:40.041623
2307,,2307B03C3154D01,3.0,,,,,1.0,5.57,3.5,4.0,3.0,47.93,6.68,3.33,3.0,4.0,4.0,51.32,6.48,3.95,,,UI 23-07 Standardized Master File.xlsx,2025-11-30T13:13:40.041623
2307,,2307B03C0378D01,3.0,,,,,1.0,5.5,2.5,4.0,3.0,53.62,6.83,5.11,2.5,4.0,3.0,57.42,4.49,3.86,,,UI 23-07 Standardized Master File.xlsx,2025-11-30T13:13:40.041623
2307,,2307B03C3118D01,3.0,,,,,1.0,5.54,2.5,3.5,2.0,53.49,6.63,5.44,2.5,4.0,3.0,57.38,6.56,6.43,,,UI 23-07 Standardized Master File.xlsx,2025-11-30T13:13:40.041623
2307,,2307B01C0192D01,1.0,,,,,1.0,5.79,5.0,4.0,3.0,42.77,7.77,3.89,5.0,3.5,4.0,45.81,6.89,3.87,,,UI 23-07 Standardized Master File.xlsx,2025-11-30T13:13:40.041623
2307,,2307B02C0220D01,2.0,,,,,1.0,5.94,5.0,3.0,4.0,41.95,5.81,2.31,5.0,3.5,3.0,44.56,4.68,1.78,,,UI 23-07 Standardized Master File.xlsx,2025-11-30T13:13:40.041623
2307,,2307B01C0123D01,1.0,,,,,1.0,5.58,4.0,3.5,3.0,44.4,7.53,2.89,4.5,3.5,3.0,49.3,7.55,4.46,,,UI 23-07 Standardized Master File.xlsx,2025-11-30T13:13:40.041623
2307,,2307B03C3145D01,3.0,,,,,1.0,5.69,3.5,3.5,3.0,43.91,8.63,3.8,4.5,3.5,3.0,46.95,7.72,3.5,,,UI 23-07 Standardized Master File.xlsx,2025-11-30T13:13:40.041623
2307,,2307B01C1116D01,1.0,,,,,1.0,5.64,3.5,3.5,3.0,51.81,7.71,5.93,4.0,3.5,4.0,53.16,6.68,4.25,,,UI 23-07 Standardized Master File.xlsx,2025-11-30T13:13:40.041623
2307,,2307B02C0298D01,2.0,,,,,1.0,5.67,4.0,2.5,3.0,47.27,7.23,4.53,4.0,3.5,3.0,49.71,7.4,6.11,,,UI 23-07 Standardized Master File.xlsx,2025-11-30T13:13:40.041623
2307,,2307B02C2128D01,2.0,,,,,1.0,5.56,3.0,3.0,3.0,50.35,6.24,4.13,4.0,3.5,4.0,50.54,7.42,5.74,,,UI 23-07 Standardized Master File.xlsx,2025-11-30T13:13:40.041623
2307,,2307B03C3141D01,3.0,,,,,1.0,5.53,4.5,3.0,2.0,46.42,7.31,3.65,4.0,3.5,3.0,53.74,6.07,4.85,,,UI 23-07 Standardized Master File.xlsx,2025-11-30T13:13:40.041623
2307,,2307B01C0134D01,1.0,,,,,1.0,5.6,3.5,3.0,3.0,49.15,8.46,5.92,3.5,3.5,3.0,53.82,7.87,6.35,,,UI 23-07 Standardized Master File.xlsx,2025-11-30T13:13:40.041623
2307,,2307B01C0152D01,1.0,,,,,1.0,5.63,3.0,3.0,3.0,51.15,7.21,5.63,3.5,3.5,4.0,52.56,5.85,4.14,,,UI 23-07 Standardized Master File.xlsx,2025-11-30T13:13:40.041623
2307,,2307B01C1105D01,1.0,,,,,1.0,5.69,3.5,4.0,4.0,44.66,5.72,3.26,3.5,3.5,3.0,48.92,5.85,4.56,,,UI 23-07 Standardized Master File.xlsx,2025-11-30T13:13:40.041623
2307,,2307B01C1130D01,1.0,,,,,1.0,5.59,3.0,2.0,4.0,50.47,6.62,4.44,3.5,3.5,2.0,52.68,6.93,4.8,,,UI 23-07 Standardized Master File.xlsx,2025-11-30T13:13:40.041623
2307,,2307B01C1155D01,1.0,,,,,1.0,5.54,3.0,3.0,4.0,51.42,7.02,5.2,3.5,3.5,3.0,54.19,6.15,4.85,,,UI 23-07 Standardized Master File.xlsx,2025-11-30T13:13:40.041623
2307,,2307B02C0213D01,2.0,,,,,1.0,5.61,3.5,2.5,3.0,52.28,5.32,3.39,3.5,3.5,3.0,51.37,5.92,5.02,,,UI 23-07 Standardized Master File.xlsx,2025-11-30T13:13:40.041623
2307,,2307B02C0216D01,2.0,,,,,1.0,5.61,4.5,2.5,3.0,50.6,8.17,5.38,3.5,3.5,3.0,49.23,7.37,4.7,,,UI 23-07 Standardized Master File.xlsx,2025-11-30T13:13:40.041623
2307,,2307B02C0247D01,2.0,,,,,1.0,5.7,3.5,3.5,4.0,47.84,5.3,3.77,3.5,3.5,3.0,48.49,5.38,3.72,,,UI 23-07 Standardized Master File.xlsx,2025-11-30T13:13:40.041623
2307,,2307B02C0270D01,2.0,,,,,1.0,5.67,3.0,2.5,3.0,48.19,6.09,3.82,3.5,3.5,3.0,51.77,5.39,4.71,,,UI 23-07 Standardized Master File.xlsx,2025-11-30T13:13:40.041623
2307,,2307B02C0271D01,2.0,,,,,1.0,5.59,3.0,3.5,3.0,53.8,5.48,5.27,3.5,3.5,4.0,50.69,6.76,4.59,,,UI 23-07 Standardized Master File.xlsx,2025-11-30T13:13:40.041623
2307,,2307B02C0272D01,2.0,,,,,1.0,5.57,3.0,3.5,3.0,52.06,7.47,5.62,3.5,3.5,3.0,47.83,6.63,3.82,,,UI 23-07 Standardized Master File.xlsx,2025-11-30T13:13:40.041623
2307,,2307B02C2113D01,2.0,,,,,1.0,5.62,3.0,2.5,2.0,53.0,6.56,5.51,3.5,3.5,3.0,52.98,6.63,5.62,,,UI 23-07 Standardized Master File.xlsx,2025-11-30T13:13:40.041623
2307,,2307B03C0038D01,3.0,,,,,1.0,5.71,4.5,5.0,5.0,48.03,5.99,4.78,3.5,3.5,4.0,49.12,5.55,3.57,,,UI 23-07 Standardized Master File.xlsx,2025-11-30T13:13:40.041623
2307,,2307B03C3137D01,3.0,,,,,1.0,5.58,3.0,3.0,2.0,51.07,6.53,4.55,3.5,3.5,3.0,52.69,4.11,3.01,,,UI 23-07 Standardized Master File.xlsx,2025-11-30T13:13:40.041623
2307,,2307B01C0125D01,1.0,,,,,1.0,5.56,3.5,4.0,4.0,47.47,9.44,5.8,3.0,3.5,3.0,53.77,7.52,6.1,,,UI 23-07 Standardized Master File.xlsx,2025-11-30T13:13:40.041623
2307,,2307B01C0135D01,1.0,,,,,1.0,5.56,3.0,3.5,3.0,49.13,7.29,4.91,3.0,3.5,3.0,52.23,6.87,5.1,,,UI 23-07 Standardized Master File.xlsx,2025-11-30T13:13:40.041623
2307,,2307B01C0163D01,1.0,,,,,1.0,5.68,3.0,4.5,3.0,50.61,7.94,6.49,3.0,3.5,3.0,52.07,8.21,6.83,,,UI 23-07 Standardized Master File.xlsx,2025-11-30T13:13:40.041623
2307,,2307B01C0174D01,1.0,,,,,1.0,5.58,3.5,3.0,4.0,49.6,7.66,5.42,3.0,3.5,3.0,53.02,7.37,6.11,,,UI 23-07 Standardized Master File.xlsx,2025-11-30T13:13:40.041623
2307,,2307B01C1146D01,1.0,,,,,1.0,5.55,3.0,3.0,3.0,51.37,7.68,5.47,3.0,3.5,4.0,53.26,7.38,5.23,,,UI 23-07 Standardized Master File.xlsx,2025-11-30T13:13:40.041623
2307,,2307B01C1153D01,1.0,,,,,1.0,5.65,3.0,4.0,4.0,48.01,6.96,4.76,3.0,3.5,4.0,48.11,6.45,3.88,,,UI 23-07 Standardized Master File.xlsx,2025-11-30T13:13:40.041623
2307,,2307B02C0221D01,2.0,,,,,1.0,5.55,3.0,2.0,3.0,49.63,6.32,4.36,3.0,3.5,3.0,50.16,6.79,4.79,,,UI 23-07 Standardized Master File.xlsx,2025-11-30T13:13:40.041623
2307,,2307B02C0245D01,2.0,,,,,1.0,5.6,3.0,3.0,3.0,48.14,8.45,5.07,3.0,3.5,4.0,48.21,5.36,3.97,,,UI 23-07 Standardized Master File.xlsx,2025-11-30T13:13:40.041623
2307,,2307B02C0254D01,2.0,,,,,1.0,5.63,3.0,4.0,3.0,53.32,8.15,6.44,3.0,3.5,3.0,53.54,6.69,5.35,,,UI 23-07 Standardized Master File.xlsx,2025-11-30T13:13:40.041623
2307,,2307B02C0288D01,2.0,,,,,1.0,5.73,5.0,5.0,3.0,41.53,7.88,3.18,3.0,3.5,3.0,51.04,5.79,4.88,,,UI 23-07 Standardized Master File.xlsx,2025-11-30T13:13:40.041623
2307,,2307B02C2105D01,2.0,,,,,1.0,5.6,3.5,3.5,3.0,50.47,7.46,5.84,3.0,3.5,3.0,54.39,5.45,4.95,,,UI 23-07 Standardized Master File.xlsx,2025-11-30T13:13:40.041623
2307,,2307B02C2111D01,2.0,,,,,1.0,5.64,4.5,2.5,3.0,46.82,7.8,5.24,3.0,3.5,3.0,52.94,7.0,6.1,,,UI 23-07 Standardized Master File.xlsx,2025-11-30T13:13:40.041623
2307,,2307B02C2120D01,2.0,,,,,1.0,5.65,4.0,3.0,3.0,47.56,6.99,4.15,3.0,3.5,3.0,54.41,6.17,5.42,,,UI 23-07 Standardized Master File.xlsx,2025-11-30T13:13:40.041623
2307,,2307B03C0322D01,3.0,,,,,1.0,5.52,3.5,3.5,4.0,52.34,7.34,5.42,3.0,3.5,3.0,56.68,4.77,5.09,,,UI 23-07 Standardized Master File.xlsx,2025-11-30T13:13:40.041623
2307,,2307B03C0328D01,3.0,,,,,1.0,5.45,3.0,4.5,3.0,54.24,7.31,5.98,3.0,3.5,3.0,53.4,7.47,5.68,,,UI 23-07 Standardized Master File.xlsx,2025-11-30T13:13:40.041623
2307,,2307B03C0366D01,3.0,,,,,1.0,5.5,3.0,3.0,3.0,53.32,8.15,7.02,3.0,3.5,3.0,52.03,8.13,5.44,,,UI 23-07 Standardized Master File.xlsx,2025-11-30T13:13:40.041623
2307,,2307B03C3100D01,3.0,,,,,1.0,5.57,3.0,3.5,2.0,49.41,8.43,5.92,3.0,3.5,2.0,50.42,7.35,5.41,,,UI 23-07 Standardized Master File.xlsx,2025-11-30T13:13:40.041623
2307,,2307B03C3132D01,3.0,,,,,1.0,5.59,3.0,4.0,3.0,49.56,6.77,5.19,3.0,3.5,4.0,47.91,6.53,3.94,,,UI 23-07 Standardized Master File.xlsx,2025-11-30T13:13:40.041623
2307,,2307B03C0316D01,3.0,,,,,1.0,5.52,5.0,3.5,4.0,46.24,9.06,5.22,4.5,3.0,4.0,46.84,8.96,4.95,,,UI 23-07 Standardized Master File.xlsx,2025-11-30T13:13:40.041623
2307,,2307B03C0361D01,3.0,,,,,1.0,5.63,4.0,3.0,2.0,47.63,7.94,5.0,4.5,3.0,3.0,47.92,8.21,4.28,,,UI 23-07 Standardized Master File.xlsx,2025-11-30T13:13:40.041623
2307,,2307B03C3152D01,3.0,,,,,1.0,5.59,4.0,3.0,3.0,43.2,7.6,3.73,4.5,3.0,3.0,50.28,6.05,3.2,,,UI 23-07 Standardized Master File.xlsx,2025-11-30T13:13:40.041623
2307,,2307B01C0145D01,1.0,,,,,1.0,5.56,3.5,3.0,4.0,47.13,7.64,4.38,4.0,3.0,4.0,50.76,6.47,3.01,,,UI 23-07 Standardized Master File.xlsx,2025-11-30T13:13:40.041623
2307,,2307B01C0165D01,1.0,,,,,1.0,5.61,4.0,3.0,5.0,45.63,8.86,5.0,4.0,3.0,3.0,51.9,9.82,6.22,,,UI 23-07 Standardized Master File.xlsx,2025-11-30T13:13:40.041623
2307,,2307B01C1124D01,1.0,,,,,1.0,5.59,4.0,3.0,4.0,47.62,7.65,5.0,4.0,3.0,3.0,49.9,7.25,4.62,,,UI 23-07 Standardized Master File.xlsx,2025-11-30T13:13:40.041623
2307,,2307B02C0215D01,2.0,,,,,1.0,5.59,4.0,2.5,3.0,49.87,8.9,5.74,4.0,3.0,4.0,49.74,7.11,4.81,,,UI 23-07 Standardized Master File.xlsx,2025-11-30T13:13:40.041623
2307,,2307B02C0224D01,2.0,,,,,1.0,5.59,4.0,3.0,3.0,53.46,8.1,5.65,4.0,3.0,3.0,52.38,7.38,4.56,,,UI 23-07 Standardized Master File.xlsx,2025-11-30T13:13:40.041623
2307,,2307B02C0280D01,2.0,,,,,1.0,5.65,3.0,4.0,4.0,51.6,6.26,5.65,4.0,3.0,3.0,52.52,4.64,4.0,,,UI 23-07 Standardized Master File.xlsx,2025-11-30T13:13:40.041623
2307,,2307B02C0284D01,2.0,,,,,1.0,5.58,4.5,2.5,3.0,48.74,8.09,5.11,4.0,3.0,2.0,48.6,8.14,4.88,,,UI 23-07 Standardized Master File.xlsx,2025-11-30T13:13:40.041623
